city,date,rate,state
Mumbai,05-04-2020,75.28,Maharashtra
Mumbai,06-04-2020,76.29,Maharashtra
Mumbai,07-04-2020,76.29,Maharashtra
Mumbai,08-04-2020,76.29,Maharashtra
Mumbai,09-04-2020,76.29,Maharashtra
Mumbai,10-04-2020,76.29,Maharashtra
Mumbai,11-04-2020,76.29,Maharashtra
Mumbai,12-04-2020,76.29,Maharashtra
Mumbai,13-04-2020,76.29,Maharashtra
Mumbai,14-04-2020,76.29,Maharashtra
Mumbai,15-04-2020,76.29,Maharashtra
Mumbai,16-04-2020,76.29,Maharashtra
Mumbai,17-04-2020,76.29,Maharashtra
Mumbai,18-04-2020,76.29,Maharashtra
Mumbai,20-04-2020,76.29,Maharashtra
Mumbai,21-04-2020,76.29,Maharashtra
Mumbai,22-04-2020,76.29,Maharashtra
Mumbai,23-04-2020,76.29,Maharashtra
Mumbai,24-04-2020,76.29,Maharashtra
Mumbai,25-04-2020,76.29,Maharashtra
Mumbai,26-04-2020,76.29,Maharashtra
Mumbai,27-04-2020,76.29,Maharashtra
Mumbai,28-04-2020,76.29,Maharashtra
Mumbai,29-04-2020,76.29,Maharashtra
Mumbai,30-04-2020,76.29,Maharashtra
Mumbai,01-05-2020,76.29,Maharashtra
Mumbai,02-05-2020,76.29,Maharashtra
Mumbai,03-05-2020,76.29,Maharashtra
Mumbai,04-05-2020,76.29,Maharashtra
Mumbai,05-05-2020,76.29,Maharashtra
Mumbai,06-05-2020,76.29,Maharashtra
Mumbai,07-05-2020,76.29,Maharashtra
Mumbai,08-05-2020,76.29,Maharashtra
Mumbai,09-05-2020,76.29,Maharashtra
Mumbai,10-05-2020,76.29,Maharashtra
Mumbai,11-05-2020,76.29,Maharashtra
Mumbai,12-05-2020,76.29,Maharashtra
Mumbai,13-05-2020,76.29,Maharashtra
Mumbai,14-05-2020,76.29,Maharashtra
Mumbai,15-05-2020,76.29,Maharashtra
Mumbai,16-05-2020,76.29,Maharashtra
Mumbai,17-05-2020,76.29,Maharashtra
Mumbai,18-05-2020,76.29,Maharashtra
Mumbai,19-05-2020,76.29,Maharashtra
Mumbai,20-05-2020,76.29,Maharashtra
Mumbai,21-05-2020,76.29,Maharashtra
Mumbai,22-05-2020,76.29,Maharashtra
Mumbai,23-05-2020,76.29,Maharashtra
Mumbai,24-05-2020,76.29,Maharashtra
Mumbai,25-05-2020,76.29,Maharashtra
Mumbai,26-05-2020,76.29,Maharashtra
Mumbai,27-05-2020,76.29,Maharashtra
Mumbai,28-05-2020,76.29,Maharashtra
Mumbai,29-05-2020,76.29,Maharashtra
Mumbai,30-05-2020,76.29,Maharashtra
Mumbai,31-05-2020,76.29,Maharashtra
Mumbai,01-06-2020,78.3,Maharashtra
Mumbai,02-06-2020,78.3,Maharashtra
Mumbai,03-06-2020,78.3,Maharashtra
Mumbai,04-06-2020,78.3,Maharashtra
Mumbai,05-06-2020,78.3,Maharashtra
Mumbai,06-06-2020,78.3,Maharashtra
Mumbai,07-06-2020,78.9,Maharashtra
Mumbai,08-06-2020,79.5,Maharashtra
Mumbai,09-06-2020,80.04,Maharashtra
Mumbai,10-06-2020,80.44,Maharashtra
Mumbai,11-06-2020,81.04,Maharashtra
Mumbai,12-06-2020,81.64,Maharashtra
Mumbai,13-06-2020,82.24,Maharashtra
Mumbai,14-06-2020,82.84,Maharashtra
Mumbai,15-06-2020,83.15,Maharashtra
Mumbai,16-06-2020,83.6,Maharashtra
Mumbai,17-06-2020,84.13,Maharashtra
Mumbai,18-06-2020,84.65,Maharashtra
Mumbai,19-06-2020,85.19,Maharashtra
Mumbai,20-06-2020,85.68,Maharashtra
Mumbai,21-06-2020,86.02,Maharashtra
Mumbai,22-06-2020,86.34,Maharashtra
Mumbai,23-06-2020,86.52,Maharashtra
Mumbai,24-06-2020,86.52,Maharashtra
Mumbai,25-06-2020,86.68,Maharashtra
Mumbai,26-06-2020,86.89,Maharashtra
Mumbai,27-06-2020,87.12,Maharashtra
Mumbai,28-06-2020,87.12,Maharashtra
Mumbai,29-06-2020,87.17,Maharashtra
Mumbai,30-06-2020,87.17,Maharashtra
Mumbai,01-07-2020,87.17,Maharashtra
Mumbai,02-07-2020,87.17,Maharashtra
Mumbai,03-07-2020,87.17,Maharashtra
Mumbai,04-07-2020,87.17,Maharashtra
Mumbai,05-07-2020,87.17,Maharashtra
Mumbai,06-07-2020,87.17,Maharashtra
Mumbai,07-07-2020,87.17,Maharashtra
Mumbai,08-07-2020,87.17,Maharashtra
Mumbai,09-07-2020,87.17,Maharashtra
Mumbai,10-07-2020,87.17,Maharashtra
Mumbai,11-07-2020,87.17,Maharashtra
Mumbai,12-07-2020,87.17,Maharashtra
Mumbai,13-07-2020,87.17,Maharashtra
Mumbai,15-07-2020,87.17,Maharashtra
Mumbai,16-07-2020,87.17,Maharashtra
Mumbai,17-07-2020,87.17,Maharashtra
Mumbai,18-07-2020,87.17,Maharashtra
Mumbai,19-07-2020,87.17,Maharashtra
Mumbai,20-07-2020,87.17,Maharashtra
Mumbai,21-07-2020,87.17,Maharashtra
Mumbai,22-07-2020,87.17,Maharashtra
Mumbai,23-07-2020,87.17,Maharashtra
Mumbai,24-07-2020,87.17,Maharashtra
Mumbai,25-07-2020,87.17,Maharashtra
Mumbai,26-07-2020,87.17,Maharashtra
Mumbai,27-07-2020,87.17,Maharashtra
Mumbai,28-07-2020,87.17,Maharashtra
Mumbai,29-07-2020,87.17,Maharashtra
Mumbai,30-07-2020,87.17,Maharashtra
Mumbai,31-07-2020,87.17,Maharashtra
Mumbai,01-08-2020,87.17,Maharashtra
Mumbai,02-08-2020,87.17,Maharashtra
Mumbai,03-08-2020,87.17,Maharashtra
Mumbai,04-08-2020,87.17,Maharashtra
Mumbai,05-08-2020,87.17,Maharashtra
Mumbai,06-08-2020,87.17,Maharashtra
Mumbai,07-08-2020,87.17,Maharashtra
Mumbai,08-08-2020,87.17,Maharashtra
Mumbai,09-08-2020,87.17,Maharashtra
Mumbai,10-08-2020,87.17,Maharashtra
Mumbai,11-08-2020,87.17,Maharashtra
Mumbai,12-08-2020,87.17,Maharashtra
Mumbai,13-08-2020,87.17,Maharashtra
Mumbai,14-08-2020,87.17,Maharashtra
Mumbai,15-08-2020,87.17,Maharashtra
Mumbai,16-08-2020,87.33,Maharashtra
Mumbai,17-08-2020,87.48,Maharashtra
Mumbai,18-08-2020,87.64,Maharashtra
Mumbai,19-08-2020,87.64,Maharashtra
Mumbai,20-08-2020,87.74,Maharashtra
Mumbai,21-08-2020,87.92,Maharashtra
Mumbai,22-08-2020,88.08,Maharashtra
Mumbai,23-08-2020,88.21,Maharashtra
Mumbai,24-08-2020,88.34,Maharashtra
Mumbai,25-08-2020,88.44,Maharashtra
Mumbai,26-08-2020,88.44,Maharashtra
Mumbai,27-08-2020,88.54,Maharashtra
Mumbai,28-08-2020,88.64,Maharashtra
Mumbai,29-08-2020,88.64,Maharashtra
Mumbai,30-08-2020,88.73,Maharashtra
Mumbai,31-08-2020,88.73,Maharashtra
Mumbai,01-09-2020,88.78,Maharashtra
Mumbai,02-09-2020,88.78,Maharashtra
Mumbai,03-09-2020,88.78,Maharashtra
Mumbai,04-09-2020,88.78,Maharashtra
Mumbai,05-09-2020,88.78,Maharashtra
Mumbai,06-09-2020,88.78,Maharashtra
Mumbai,07-09-2020,88.78,Maharashtra
Mumbai,08-09-2020,88.78,Maharashtra
Mumbai,09-09-2020,88.78,Maharashtra
Mumbai,10-09-2020,88.7,Maharashtra
Mumbai,11-09-2020,88.7,Maharashtra
Mumbai,12-09-2020,88.57,Maharashtra
Mumbai,13-09-2020,88.57,Maharashtra
Mumbai,14-09-2020,88.44,Maharashtra
Mumbai,15-09-2020,88.27,Maharashtra
Mumbai,16-09-2020,88.27,Maharashtra
Mumbai,17-09-2020,88.13,Maharashtra
Mumbai,18-09-2020,87.87,Maharashtra
Mumbai,19-09-2020,87.87,Maharashtra
Mumbai,20-09-2020,87.87,Maharashtra
Mumbai,21-09-2020,87.87,Maharashtra
Mumbai,22-09-2020,87.8,Maharashtra
Mumbai,23-09-2020,87.8,Maharashtra
Mumbai,24-09-2020,87.8,Maharashtra
Mumbai,25-09-2020,87.8,Maharashtra
Mumbai,26-09-2020,87.8,Maharashtra
Mumbai,27-09-2020,87.8,Maharashtra
Mumbai,28-09-2020,87.8,Maharashtra
Mumbai,29-09-2020,87.8,Maharashtra
Mumbai,30-09-2020,87.8,Maharashtra
Mumbai,01-10-2020,87.8,Maharashtra
Mumbai,02-10-2020,87.8,Maharashtra
Mumbai,03-10-2020,87.8,Maharashtra
Mumbai,04-10-2020,87.8,Maharashtra
Mumbai,05-10-2020,87.8,Maharashtra
Mumbai,06-10-2020,87.8,Maharashtra
Mumbai,07-10-2020,87.8,Maharashtra
Mumbai,08-10-2020,87.8,Maharashtra
Mumbai,09-10-2020,87.8,Maharashtra
Mumbai,10-10-2020,87.8,Maharashtra
Mumbai,11-10-2020,87.8,Maharashtra
Mumbai,12-10-2020,87.8,Maharashtra
Mumbai,13-10-2020,87.8,Maharashtra
Mumbai,14-10-2020,87.8,Maharashtra
Mumbai,15-10-2020,87.8,Maharashtra
Mumbai,16-10-2020,87.8,Maharashtra
Mumbai,17-10-2020,87.8,Maharashtra
Mumbai,18-10-2020,87.8,Maharashtra
Mumbai,19-10-2020,87.8,Maharashtra
Mumbai,20-10-2020,87.8,Maharashtra
Mumbai,21-10-2020,87.8,Maharashtra
Mumbai,22-10-2020,87.8,Maharashtra
Mumbai,23-10-2020,87.8,Maharashtra
Mumbai,24-10-2020,87.8,Maharashtra
Mumbai,25-10-2020,87.8,Maharashtra
Mumbai,26-10-2020,87.8,Maharashtra
Mumbai,27-10-2020,87.8,Maharashtra
Mumbai,28-10-2020,87.8,Maharashtra
Mumbai,29-10-2020,87.8,Maharashtra
Mumbai,30-10-2020,87.8,Maharashtra
Mumbai,31-10-2020,87.8,Maharashtra
Mumbai,01-11-2020,87.8,Maharashtra
Mumbai,02-11-2020,87.8,Maharashtra
Mumbai,03-11-2020,87.8,Maharashtra
Mumbai,04-11-2020,87.8,Maharashtra
Mumbai,05-11-2020,87.8,Maharashtra
Mumbai,06-11-2020,87.8,Maharashtra
Mumbai,07-11-2020,87.8,Maharashtra
Mumbai,08-11-2020,87.8,Maharashtra
Mumbai,09-11-2020,87.8,Maharashtra
Mumbai,10-11-2020,87.8,Maharashtra
Mumbai,11-11-2020,87.8,Maharashtra
Mumbai,12-11-2020,87.8,Maharashtra
Mumbai,13-11-2020,87.8,Maharashtra
Mumbai,14-11-2020,87.8,Maharashtra
Mumbai,15-11-2020,87.8,Maharashtra
Mumbai,16-11-2020,87.8,Maharashtra
Mumbai,17-11-2020,87.8,Maharashtra
Mumbai,18-11-2020,87.8,Maharashtra
Mumbai,19-11-2020,87.8,Maharashtra
Mumbai,20-11-2020,87.95,Maharashtra
Mumbai,21-11-2020,88.08,Maharashtra
Mumbai,22-11-2020,88.13,Maharashtra
Mumbai,23-11-2020,88.19,Maharashtra
Mumbai,24-11-2020,88.25,Maharashtra
Mumbai,25-11-2020,88.25,Maharashtra
Mumbai,26-11-2020,88.36,Maharashtra
Mumbai,27-11-2020,88.54,Maharashtra
Mumbai,28-11-2020,88.77,Maharashtra
Mumbai,29-11-2020,88.98,Maharashtra
Mumbai,30-11-2020,88.98,Maharashtra
Mumbai,01-12-2020,88.98,Maharashtra
Mumbai,02-12-2020,89.12,Maharashtra
Mumbai,03-12-2020,89.29,Maharashtra
Mumbai,04-12-2020,89.48,Maharashtra
Mumbai,05-12-2020,89.74,Maharashtra
Mumbai,06-12-2020,90.01,Maharashtra
Mumbai,07-12-2020,90.3,Maharashtra
Mumbai,08-12-2020,90.3,Maharashtra
Mumbai,09-12-2020,90.3,Maharashtra
Mumbai,10-12-2020,90.3,Maharashtra
Mumbai,11-12-2020,90.3,Maharashtra
Mumbai,12-12-2020,90.3,Maharashtra
Mumbai,13-12-2020,90.3,Maharashtra
Mumbai,14-12-2020,90.3,Maharashtra
Mumbai,15-12-2020,90.3,Maharashtra
Mumbai,16-12-2020,90.3,Maharashtra
Mumbai,17-12-2020,90.3,Maharashtra
Mumbai,18-12-2020,90.3,Maharashtra
Mumbai,19-12-2020,90.3,Maharashtra
Mumbai,20-12-2020,90.3,Maharashtra
Mumbai,21-12-2020,90.3,Maharashtra
Mumbai,22-12-2020,90.3,Maharashtra
Mumbai,23-12-2020,90.3,Maharashtra
Mumbai,24-12-2020,90.3,Maharashtra
Mumbai,25-12-2020,90.3,Maharashtra
Mumbai,26-12-2020,90.3,Maharashtra
Mumbai,27-12-2020,90.3,Maharashtra
Mumbai,28-12-2020,90.3,Maharashtra
Mumbai,29-12-2020,90.3,Maharashtra
Mumbai,30-12-2020,90.3,Maharashtra
Mumbai,31-12-2020,90.3,Maharashtra
